invoice_number,vendor,charge_type,amount,detected_variance,can_send_dispute,true_class,actual_leakage,is_actionable,gate_reason
INV-BLIND-11020,DP World Logistics,OCEAN_FREIGHT,3980.0,1890.0,False,RATE_CARD_VARIANCE,800.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11021,ONE (Ocean Network Express),OCEAN_FREIGHT,3750.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11022,ONE (Ocean Network Express),OCEAN_FREIGHT,3600.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11023,DP World Logistics,OCEAN_FREIGHT,3680.0,860.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11024,Hapag-Lloyd,OCEAN_FREIGHT,3650.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11025,CMA CGM,OCEAN_FREIGHT,3800.0,1720.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11026,CMA CGM,OCEAN_FREIGHT,3800.0,2880.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11027,Hapag-Lloyd,OCEAN_FREIGHT,3650.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11028,Evergreen Marine,OCEAN_FREIGHT,3550.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11029,ONE (Ocean Network Express),OCEAN_FREIGHT,3900.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11030,Maersk Line,OCEAN_FREIGHT,3700.0,850.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11031,ONE (Ocean Network Express),OCEAN_FREIGHT,3750.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11032,MSC Mediterranean Shipping,OCEAN_FREIGHT,3750.0,2850.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11033,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11034,Evergreen Marine,OCEAN_FREIGHT,3400.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11035,Maersk Line,OCEAN_FREIGHT,3700.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11036,Hapag-Lloyd,OCEAN_FREIGHT,3800.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11037,Maersk Line,OCEAN_FREIGHT,3700.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11038,CMA CGM,OCEAN_FREIGHT,3950.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11039,Maersk Line,OCEAN_FREIGHT,4000.0,1900.0,False,RATE_CARD_VARIANCE,800.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11040,MSC Mediterranean Shipping,OCEAN_FREIGHT,3750.0,1700.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11041,CMA CGM,OCEAN_FREIGHT,3500.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11042,DP World Logistics,OCEAN_FREIGHT,3530.0,1440.0,False,RATE_CARD_VARIANCE,350.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11043,CMA CGM,OCEAN_FREIGHT,3650.0,1570.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11044,Maersk Line,OCEAN_FREIGHT,4000.0,3050.0,False,RATE_CARD_VARIANCE,800.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11045,Maersk Line,OCEAN_FREIGHT,4000.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11046,ONE (Ocean Network Express),OCEAN_FREIGHT,4050.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11047,MSC Mediterranean Shipping,OCEAN_FREIGHT,3450.0,1400.0,False,RATE_CARD_VARIANCE,350.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11048,DP World Logistics,OCEAN_FREIGHT,3830.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11049,DP World Logistics,OCEAN_FREIGHT,3530.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11050,Evergreen Marine,OCEAN_FREIGHT,3550.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11051,CMA CGM,OCEAN_FREIGHT,3950.0,1150.0,False,RATE_CARD_VARIANCE,800.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11052,ONE (Ocean Network Express),OCEAN_FREIGHT,3600.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11053,ONE (Ocean Network Express),OCEAN_FREIGHT,3600.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11054,Maersk Line,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11055,CMA CGM,OCEAN_FREIGHT,3650.0,1570.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11056,DP World Logistics,OCEAN_FREIGHT,3680.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11057,CMA CGM,OCEAN_FREIGHT,3500.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11058,DP World Logistics,OCEAN_FREIGHT,3530.0,710.0,False,RATE_CARD_VARIANCE,350.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11059,CMA CGM,OCEAN_FREIGHT,3650.0,100.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11060,Maersk Line,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11061,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11062,Evergreen Marine,OCEAN_FREIGHT,3550.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11063,Hapag-Lloyd,OCEAN_FREIGHT,4100.0,400.0,False,RATE_CARD_VARIANCE,800.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11064,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11065,Maersk Line,OCEAN_FREIGHT,3550.0,2600.0,False,RATE_CARD_VARIANCE,350.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11066,ONE (Ocean Network Express),OCEAN_FREIGHT,3750.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11067,MSC Mediterranean Shipping,OCEAN_FREIGHT,3900.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11068,Maersk Line,OCEAN_FREIGHT,4000.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11069,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11070,MSC Mediterranean Shipping,OCEAN_FREIGHT,3900.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11071,Evergreen Marine,OCEAN_FREIGHT,3700.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11072,Hapag-Lloyd,OCEAN_FREIGHT,3800.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11073,CMA CGM,OCEAN_FREIGHT,3500.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11074,ONE (Ocean Network Express),OCEAN_FREIGHT,3750.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11075,ONE (Ocean Network Express),OCEAN_FREIGHT,3600.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11076,Evergreen Marine,OCEAN_FREIGHT,3400.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11077,CMA CGM,OCEAN_FREIGHT,3500.0,1420.0,False,RATE_CARD_VARIANCE,350.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11078,MSC Mediterranean Shipping,OCEAN_FREIGHT,3750.0,1000.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11079,DP World Logistics,OCEAN_FREIGHT,3980.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11080,MSC Mediterranean Shipping,OCEAN_FREIGHT,3600.0,100.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11081,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11082,Evergreen Marine,OCEAN_FREIGHT,3550.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11083,DP World Logistics,OCEAN_FREIGHT,3830.0,1740.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11084,CMA CGM,OCEAN_FREIGHT,3800.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11085,DP World Logistics,OCEAN_FREIGHT,3830.0,250.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11086,Evergreen Marine,OCEAN_FREIGHT,3700.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11087,Hapag-Lloyd,OCEAN_FREIGHT,3650.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11088,Evergreen Marine,OCEAN_FREIGHT,3400.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11089,ONE (Ocean Network Express),OCEAN_FREIGHT,3750.0,0.0,False,RATE_CARD_VARIANCE,500.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11090,DP World Logistics,OCEAN_FREIGHT,3980.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11091,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11092,DP World Logistics,OCEAN_FREIGHT,3530.0,1440.0,False,RATE_CARD_VARIANCE,350.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11093,DP World Logistics,OCEAN_FREIGHT,3830.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11094,ONE (Ocean Network Express),OCEAN_FREIGHT,4050.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11095,Hapag-Lloyd,OCEAN_FREIGHT,3950.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11096,Maersk Line,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,650.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11097,MSC Mediterranean Shipping,OCEAN_FREIGHT,3750.0,1000.0,False,RATE_CARD_VARIANCE,650.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11098,Maersk Line,OCEAN_FREIGHT,3550.0,0.0,False,RATE_CARD_VARIANCE,350.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11099,Evergreen Marine,OCEAN_FREIGHT,3850.0,0.0,False,RATE_CARD_VARIANCE,800.0,True,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11100,Maersk Line,OCEAN_FREIGHT,3700.0,100.0,False,RATE_CARD_VARIANCE,500.0,True,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-11101,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11102,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11103,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11104,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11105,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11106,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11107,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11108,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11109,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11110,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11111,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11112,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11113,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11114,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11115,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11116,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11117,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11118,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11119,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11120,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11121,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11122,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11123,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11124,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11125,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11126,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11127,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11128,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11129,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11130,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11131,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11132,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11133,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11134,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11135,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11136,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11137,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11138,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11139,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11140,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11141,Maersk Line,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11142,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11143,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11144,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11145,DP World Logistics,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11146,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11147,CMA CGM,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11148,MSC Mediterranean Shipping,DEMURRAGE,840.0,840.0,True,DEMURRAGE_OVERCHARGE,840.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11149,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11150,Hapag-Lloyd,DEMURRAGE,900.0,900.0,True,DEMURRAGE_OVERCHARGE,900.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-11151,Hapag-Lloyd,DEMURRAGE,750.0,0.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11152,MSC Mediterranean Shipping,DEMURRAGE,700.0,140.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,High Invalidation Risk: Port recorded active customs inspection hold. Recommend internal operations check before disputing.
INV-BLIND-11153,CMA CGM,DEMURRAGE,750.0,25.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($25.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11154,CMA CGM,DEMURRAGE,750.0,25.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($25.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11155,Hapag-Lloyd,DEMURRAGE,750.0,0.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11156,Maersk Line,DEMURRAGE,750.0,0.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11157,DP World Logistics,DEMURRAGE,750.0,150.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,High Invalidation Risk: Port recorded active customs inspection hold. Recommend internal operations check before disputing.
INV-BLIND-11158,Maersk Line,DEMURRAGE,750.0,0.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11159,Maersk Line,DEMURRAGE,750.0,0.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-11160,CMA CGM,DEMURRAGE,750.0,25.0,False,LEGITIMATE_CUSTOMS_HOLD,0.0,False,Immaterial variance ($25.00 < $50.00 threshold). Suppressed to avoid vendor friction.
